期數,日期,中獎號碼 1,2,3,4,5,6,特別號碼,上期出現號碼,小,大,單數,雙數,1-10,11-20,21-30,31-40,41-50,頭獎 中獎注數,頭獎 每注獎金,二獎 中獎注數,二獎 每注獎金,三獎 中獎注數,三獎 每注獎金,四獎 中獎注數,四獎 每注獎金,五獎 中獎注數,五獎 每注獎金,六獎 中獎注數,六獎 每注獎金,七獎 中獎注數,七獎 每注獎金,八獎 中獎注數,八獎 每注獎金
104000028,2015-03-20,4,7,9,13,29,46,8,,4,2,4,2,3,1,1,0,1,0,0.00,3,1020005.00,72,42500.00,210,9714.00,3836,1462.00,5587,1000.00,56041,400.00,66217,400.00
104000027,2015-03-17,5,32,36,40,42,49,1,,1,5,2,4,1,0,0,3,2,0,0.00,2,1697825.00,51,66581.00,178,12717.00,3176,1960.00,4560,1000.00,47116,400.00,59051,400.00
104000026,2015-03-13,6,9,14,16,22,33,11,,5,1,2,4,2,2,1,1,0,0,0.00,1,2901600.00,76,38178.00,215,8997.00,3523,1509.00,5399,1000.00,49748,400.00,63222,400.00
104000025,2015-03-10,3,11,25,34,46,47,42,,2,4,4,2,1,1,1,1,2,0,0.00,2,1546370.00,49,63117.00,113,18246.00,2942,1927.00,3630,1000.00,36926,400.00,53425,400.00
104000024,2015-03-06,6,21,22,35,37,44,29,6,3,3,3,3,1,0,2,2,1,0,0.00,1,2957627.00,44,67218.00,141,13984.00,2730,1986.00,3667,1000.00,38035,400.00,48918,400.00
104000023,2015-03-03,4,6,11,41,43,46,21,"6,43",3,3,3,3,2,1,0,0,3,0,0.00,3,2041363.00,56,54688.00,113,18068.00,2613,2148.00,3526,1000.00,36589,400.00,48339,400.00
104000022,2015-02-27,2,6,27,34,38,43,45,,2,4,2,4,2,0,1,2,1,0,0.00,0,0.00,60,51025.00,147,13884.00,3211,1748.00,4065,1000.00,39246,400.00,55467,400.00
104000021,2015-02-24,3,28,39,41,46,48,9,,1,5,3,3,1,0,1,1,3,0,0.00,2,2531737.00,97,52200.00,255,13237.00,4698,1975.00,6698,1000.00,70527,400.00,85539,400.00
104000020,2015-02-23,14,20,21,32,38,43,23,43,3,3,2,4,0,2,1,2,1,1,100000000.00,2,2133673.00,78,54709.00,193,14740.00,4053,1930.00,6175,1000.00,62193,400.00,74185,400.00
104000019,2015-02-22,3,6,12,34,37,43,28,,3,3,3,3,2,1,0,2,1,1,117293852.00,6,734604.00,127,34705.00,319,9211.00,5293,1526.00,7172,1000.00,67609,400.00,89386,400.00
104000018,2015-02-21,2,5,11,17,27,40,20,5,4,2,4,2,2,2,1,1,0,0,0.00,3,1744321.00,119,43974.00,298,11706.00,6014,1595.00,8366,1000.00,79050,400.00,106056,400.00
104000017,2015-02-20,5,9,10,28,29,45,41,,3,3,4,2,3,0,2,0,1,3,141247901.00,11,875065.00,250,38502.00,465,13800.00,11679,1511.00,13415,1000.00,134238,400.00,200594,400.00
104000016,2015-02-19,7,25,27,31,40,49,11,"27,31",1,5,5,1,1,0,2,2,1,0,0.00,4,2346063.00,137,68498.00,444,14090.00,8821,1950.00,12392,1000.00,127209,400.00,160424,400.00
104000015,2015-02-18,3,6,15,16,27,31,14,"3,15",4,2,4,2,2,2,1,1,0,0,0.00,6,1418293.00,195,43639.00,445,12748.00,9418,1656.00,12301,1000.00,121183,400.00,163865,400.00
104000014,2015-02-17,3,11,15,23,40,46,13,15,4,2,4,2,1,2,1,1,1,0,0.00,1,5241841.00,61,51718.00,140,15022.00,2834,2040.00,3689,1000.00,40333,400.00,53489,400.00
104000013,2015-02-13,1,9,15,25,29,35,38,"15,29,35",3,3,6,0,2,1,2,1,0,0,0.00,0,0.00,49,42592.00,111,12534.00,2581,1482.00,3153,1000.00,30329,400.00,42894,400.00
104000012,2015-02-10,14,15,26,29,35,44,9,29,2,4,3,3,0,2,2,1,1,0,0.00,1,4581748.00,32,64583.00,103,13376.00,1853,2044.00,2866,1000.00,29765,400.00,34016,400.00
104000011,2015-02-06,5,11,29,36,42,46,48,5,2,4,3,3,1,1,1,1,2,1,206591119.00,0,0.00,38,66186.00,93,18029.00,2162,2132.00,2878,1000.00,29984,400.00,41131,400.00
104000010,2015-02-03,5,13,15,16,18,30,8,,5,1,3,3,1,4,1,0,0,0,0.00,1,1970126.00,32,61566.00,135,9729.00,2330,1550.00,3715,1000.00,35917,400.00,41026,400.00
104000009,2015-01-30,3,14,24,35,39,44,28,,3,3,3,3,1,1,1,2,1,0,0.00,2,6247442.00,31,70786.00,94,15562.00,1987,2024.00,2997,1000.00,31045,400.00,37383,400.00
104000008,2015-01-27,4,9,15,21,27,45,6,,4,2,5,1,2,1,2,0,1,0,0.00,0,0.00,48,38448.00,101,12181.00,2307,1466.00,3304,1000.00,31919,400.00,40456,400.00
104000007,2015-01-23,8,16,20,38,39,42,29,,3,3,1,5,1,2,0,2,1,0,0.00,0,0.00,38,51579.00,124,10537.00,2274,1580.00,2848,1000.00,28301,400.00,38773,400.00
104000006,2015-01-20,9,24,28,35,45,47,48,28,2,4,4,2,1,0,2,1,2,0,0.00,0,0.00,31,66368.00,79,17362.00,2046,1843.00,2442,1000.00,26104,400.00,36279,400.00
104000005,2015-01-16,2,17,28,32,38,46,49,"2,46",2,4,1,5,1,1,1,2,1,0,0.00,0,0.00,37,57889.00,97,14720.00,2059,1907.00,2412,1000.00,24969,400.00,37300,400.00
104000004,2015-01-13,2,14,16,22,37,46,49,,4,2,1,5,1,2,1,1,1,0,0.00,0,0.00,30,76521.00,87,17591.00,2047,2056.00,2412,1000.00,24141,400.00,36843,400.00
104000003,2015-01-09,7,8,18,21,23,24,11,,6,0,3,3,2,1,3,0,0,1,323240264.00,2,1847424.00,132,27991.00,320,7697.00,4997,1355.00,7238,1000.00,68033,400.00,84928,400.00
104000002,2015-01-06,11,16,29,30,37,43,13,29,2,4,4,2,0,2,2,1,1,0,0.00,1,3534908.00,53,66696.00,165,14282.00,3260,1987.00,3991,1000.00,42975,400.00,59824,400.00
104000001,2015-01-02,13,22,23,29,31,48,6,48,3,3,4,2,0,1,3,1,1,0,0.00,1,5530538.00,38,74021.00,115,16306.00,2525,2042.00,4179,1000.00,38884,400.00,47564,400.00
103000108,2014-12-30,7,30,32,44,48,49,45,"32,49",1,5,2,4,1,0,1,1,3,0,0.00,0,0.00,52,52263.00,99,18301.00,2344,2125.00,3215,1000.00,29986,400.00,40878,400.00
103000107,2014-12-26,9,27,32,42,45,49,30,"27,32",1,5,4,2,1,0,1,1,3,0,0.00,1,2436033.00,46,52957.00,94,17276.00,2357,1894.00,2460,1000.00,26877,400.00,36501,400.00
103000106,2014-12-23,3,27,30,31,32,39,35,32,1,5,4,2,1,0,2,3,0,0,0.00,1,2067143.00,35,59061.00,94,14660.00,1960,1933.00,2725,1000.00,26595,400.00,37093,400.00
103000105,2014-12-19,1,9,24,32,41,49,40,32,3,3,4,2,2,0,1,1,2,0,0.00,1,3873280.00,22,92782.00,89,15290.00,1732,2160.00,2256,1000.00,23366,400.00,31905,400.00
103000104,2014-12-16,17,28,32,34,35,45,8,32,1,5,3,3,0,1,1,3,1,0,0.00,0,0.00,26,70463.00,93,13133.00,1829,1836.00,2570,1000.00,26246,400.00,33912,400.00
103000103,2014-12-12,7,8,24,29,32,48,37,7,3,3,2,4,2,0,2,1,1,0,0.00,2,2715469.00,38,48346.00,80,15309.00,1925,1749.00,2456,1000.00,24554,400.00,34961,400.00
103000102,2014-12-09,7,9,23,33,41,43,24,,3,3,6,0,2,0,1,1,2,0,0.00,0,0.00,31,56041.00,80,14477.00,1715,1857.00,2372,1000.00,25063,400.00,32061,400.00
103000101,2014-12-05,11,18,30,34,37,47,17,11,2,4,3,3,0,2,1,2,1,0,0.00,0,0.00,21,88403.00,85,14560.00,1674,2033.00,2195,1000.00,24207,400.00,29178,400.00
103000100,2014-12-02,9,11,13,23,26,42,47,,4,2,4,2,1,2,2,0,1,1,100000000.00,1,1628307.00,33,49342.00,75,14473.00,1950,1530.00,2179,1000.00,21887,400.00,35760,400.00
103000099,2014-11-28,1,10,21,35,40,44,36,"1,44",3,3,3,3,2,0,1,2,1,0,0.00,1,1950964.00,35,55741.00,81,16057.00,1585,2256.00,2352,1000.00,24442,400.00,31731,400.00
103000098,2014-11-25,1,15,16,32,44,48,40,32,3,3,2,4,1,2,0,1,2,2,138362345.00,1,2892308.00,31,93300.00,101,19091.00,2175,2437.00,2944,1000.00,29145,400.00,41375,400.00
103000097,2014-11-21,2,3,22,26,32,34,40,26,3,3,1,5,2,0,2,2,0,0,0.00,2,1308091.00,38,68846.00,100,17441.00,2337,2052.00,2810,1000.00,29751,400.00,43635,400.00
103000096,2014-11-18,11,12,20,26,28,43,6,,3,3,2,4,0,3,2,0,1,0,0.00,1,4164400.00,65,29526.00,156,8201.00,2466,1426.00,3850,1000.00,36060,400.00,43814,400.00
103000095,2014-11-14,15,16,29,34,41,44,49,,2,4,3,3,0,2,1,1,2,0,0.00,0,0.00,43,52213.00,108,13859.00,2010,2047.00,2448,1000.00,24412,400.00,35849,400.00
103000094,2014-11-11,5,11,18,23,36,43,14,11,4,2,4,2,1,2,1,1,1,0,0.00,1,1826294.00,53,34458.00,122,9979.00,2568,1303.00,3163,1000.00,30003,400.00,41293,400.00
103000093,2014-11-07,11,19,25,27,40,49,33,,2,4,5,1,0,2,2,1,1,0,0.00,1,3910773.00,45,45049.00,106,12749.00,1867,1990.00,2645,1000.00,27244,400.00,34290,400.00
103000092,2014-11-04,3,20,30,35,38,41,47,,2,4,3,3,1,1,1,2,1,0,0.00,0,0.00,23,81893.00,84,14948.00,1737,1988.00,2244,1000.00,22875,400.00,32325,400.00
103000091,2014-10-31,2,8,10,14,27,49,20,,4,2,2,4,3,1,1,0,1,0,0.00,1,10791411.00,51,32138.00,124,8812.00,2396,1254.00,3240,1000.00,28349,400.00,39188,400.00
103000090,2014-10-28,5,16,25,32,37,44,21,37,2,4,3,3,1,1,1,2,1,0,0.00,0,0.00,32,58123.00,104,11922.00,1610,2117.00,2395,1000.00,24071,400.00,30549,400.00
103000089,2014-10-24,1,17,20,36,37,45,15,,3,3,4,2,1,2,0,2,1,0,0.00,0,0.00,32,60307.00,81,15883.00,1661,2130.00,2280,1000.00,24844,400.00,31092,400.00
103000088,2014-10-21,14,28,31,38,42,44,45,,1,5,1,5,0,1,1,2,2,0,0.00,0,0.00,28,68059.00,87,14602.00,1593,2193.00,2132,1000.00,21945,400.00,30071,400.00
103000087,2014-10-17,2,11,20,32,33,36,39,"20,36",3,3,2,4,1,2,0,3,0,1,100000000.00,0,0.00,29,65068.00,71,17718.00,1924,1798.00,2442,1000.00,24212,400.00,33577,400.00
103000086,2014-10-14,9,10,14,20,36,47,8,,4,2,2,4,2,2,0,1,1,0,0.00,0,0.00,48,32705.00,107,9781.00,2238,1286.00,3133,1000.00,30279,400.00,35512,400.00
103000085,2014-10-10,1,11,19,24,26,28,33,,4,2,3,3,1,2,3,0,0,1,100000000.00,3,505132.00,41,36960.00,79,12788.00,1981,1402.00,2602,1000.00,26327,400.00,35438,400.00
103000084,2014-10-07,17,18,40,41,45,47,29,,2,4,4,2,0,2,0,1,3,0,0.00,2,998742.00,26,76826.00,75,17755.00,1536,2384.00,2201,1000.00,23311,400.00,29383,400.00
103000083,2014-10-03,10,14,19,24,35,37,39,35,4,2,3,3,1,2,1,2,0,2,55512668.00,2,2807873.00,36,53071.00,77,16541.00,1934,1811.00,2617,1000.00,26239,400.00,36137,400.00
103000082,2014-09-30,18,35,36,41,47,49,15,,1,5,4,2,0,1,0,2,3,0,0.00,0,0.00,26,75419.00,73,17907.00,1769,2032.00,2098,1000.00,21860,400.00,30860,400.00
103000081,2014-09-26,8,15,19,22,29,37,39,,4,2,4,2,1,2,2,1,0,0,0.00,0,0.00,52,33543.00,103,11289.00,2476,1291.00,2582,1000.00,25524,400.00,39431,400.00
103000080,2014-09-23,2,11,20,28,32,38,16,"2,32",3,3,1,5,1,2,1,2,0,0,0.00,2,1595367.00,35,91163.00,77,23021.00,1686,3995.00,2153,1000.00,31359,400.00,,
103000079,2014-09-19,2,6,17,29,32,39,4,,3,3,3,3,2,1,1,2,0,0,0.00,1,3435188.00,28,122685.00,96,19879.00,1632,4443.00,2340,1000.00,31532,400.00,,
103000078,2014-09-16,7,12,16,18,19,41,45,,5,1,3,3,1,4,0,0,1,1,100000000.00,1,12485068.00,35,97269.00,74,25558.00,1826,3935.00,2211,1000.00,33893,400.00,,
103000077,2014-09-12,2,23,27,31,36,49,15,"23,49",2,4,4,2,1,0,2,2,1,0,0.00,0,0.00,36,105159.00,95,22138.00,1688,4734.00,2647,1000.00,31721,400.00,,
103000076,2014-09-09,21,23,29,41,42,49,14,,2,4,5,1,0,0,3,0,3,1,234142663.00,0,0.00,31,170802.00,94,31293.00,2155,5187.00,3314,1000.00,41973,400.00,,
103000075,2014-09-05,10,16,25,27,32,36,45,36,2,4,2,4,1,1,2,2,0,0,0.00,1,12046591.00,51,102484.00,112,25926.00,2596,4250.00,3234,1000.00,46891,400.00,,
103000074,2014-09-02,7,8,36,39,42,43,22,39,2,4,3,3,2,0,0,2,2,0,0.00,0,0.00,28,122597.00,82,23256.00,1592,4552.00,2424,1000.00,30165,400.00,,
103000073,2014-08-29,9,10,21,23,38,39,35,23,4,2,4,2,2,0,2,2,0,0,0.00,0,0.00,45,75269.00,92,20453.00,1768,4044.00,2430,1000.00,33022,400.00,,
103000072,2014-08-26,1,17,19,23,32,43,9,"23,43",4,2,5,1,1,2,1,1,1,0,0.00,2,1736879.00,28,124062.00,87,22182.00,1577,4650.00,2521,1000.00,28746,400.00,,
103000071,2014-08-22,8,16,23,30,31,43,18,,3,3,3,3,1,1,2,1,1,2,56080369.00,2,1781299.00,45,79168.00,93,21281.00,2046,3675.00,2566,1000.00,36573,400.00,,
103000070,2014-08-19,6,7,9,12,14,19,17,,6,0,3,3,3,3,0,0,0,0,0.00,2,3351056.00,71,42089.00,149,11142.00,2735,2306.00,3112,1000.00,39787,400.00,,
103000069,2014-08-15,18,23,29,46,47,48,5,,2,4,3,3,0,1,2,0,3,0,0.00,0,0.00,40,92843.00,96,21491.00,1771,4426.00,2456,1000.00,31156,400.00,,
103000068,2014-08-12,4,6,10,12,34,45,44,45,4,2,1,5,3,1,0,1,1,0,0.00,1,7139538.00,36,90826.00,72,25229.00,1840,3751.00,2112,1000.00,33045,400.00,,
103000067,2014-08-08,26,31,32,38,42,45,37,"26,42",0,6,2,4,0,0,1,3,2,0,0.00,0,0.00,24,161240.00,71,30279.00,1489,5486.00,1984,1000.00,27912,400.00,,
103000066,2014-08-05,4,11,26,33,40,42,34,,2,4,2,4,1,1,1,2,1,1,100000000.00,1,6902361.00,34,100837.00,90,21163.00,1943,3725.00,2107,1000.00,33663,400.00,,
103000065,2014-08-01,5,8,21,23,32,45,18,32,4,2,4,2,2,0,2,1,1,0,0.00,0,0.00,44,78951.00,95,20315.00,2010,3648.00,2447,1000.00,32801,400.00,,
103000064,2014-07-29,31,32,34,36,44,47,46,32,0,6,2,4,0,0,0,4,2,1,100000000.00,1,9347994.00,25,149873.00,96,21683.00,1476,5359.00,2127,1000.00,27515,400.00,,
103000063,2014-07-25,5,21,30,32,35,45,26,,2,4,4,2,1,0,2,2,1,1,311008999.00,0,0.00,52,107714.00,110,28288.00,2754,4293.00,3462,1000.00,49045,400.00,,
103000062,2014-07-22,3,9,13,17,28,42,14,,4,2,4,2,2,2,1,0,1,0,0.00,2,2484156.00,53,93741.00,123,22440.00,3237,3240.00,3921,1000.00,53495,400.00,,
103000061,2014-07-18,1,2,15,19,21,30,40,,5,1,4,2,2,2,2,0,0,0,0.00,1,9485920.00,49,103195.00,107,26254.00,2697,3958.00,3159,1000.00,48373,400.00,,
103000060,2014-07-15,7,18,23,32,34,48,13,"7,18",3,3,2,4,1,1,1,2,1,0,0.00,0,0.00,35,126552.00,99,24855.00,2082,4491.00,2917,1000.00,37625,400.00,,
103000059,2014-07-11,1,7,14,15,18,30,33,,5,1,3,3,2,3,1,0,0,0,0.00,2,3787569.00,37,105165.00,101,21403.00,2358,3483.00,2610,1000.00,40749,400.00,,
103000058,2014-07-08,10,22,25,33,39,47,38,,2,4,4,2,1,0,2,2,1,0,0.00,0,0.00,49,75183.00,71,28826.00,1877,4143.00,2652,1000.00,34304,400.00,,
103000057,2014-07-04,3,14,17,24,27,48,28,48,4,2,3,3,1,2,2,0,1,0,0.00,2,3458351.00,35,104574.00,115,17681.00,1854,4167.00,2651,1000.00,33316,400.00,,
103000056,2014-07-01,6,7,8,9,21,48,18,21,5,1,3,3,4,0,1,0,1,0,0.00,0,0.00,39,83502.00,98,18461.00,2145,3205.00,2761,1000.00,34959,400.00,,
103000055,2014-06-27,13,21,27,34,35,36,24,,2,4,4,2,0,1,2,3,0,0,0.00,3,1144067.00,45,76271.00,128,14896.00,1872,3870.00,2970,1000.00,34347,400.00,,
103000054,2014-06-24,1,8,12,14,40,41,15,"12,14",4,2,2,4,2,2,0,1,1,0,0.00,1,3376041.00,34,99295.00,78,24045.00,1697,4199.00,2308,1000.00,31650,400.00,,
103000053,2014-06-20,12,14,16,33,36,47,48,,3,3,2,4,0,3,0,2,1,0,0.00,1,18395371.00,32,111753.00,62,32044.00,1640,4603.00,1956,1000.00,30550,400.00,,
103000052,2014-06-17,3,6,18,20,25,48,12,,4,2,2,4,2,2,1,0,1,0,0.00,0,0.00,30,110946.00,120,15409.00,1637,4292.00,3300,1000.00,31256,400.00,,
103000051,2014-06-13,4,21,28,32,37,42,16,"28,32",2,4,2,4,1,0,2,2,1,1,100267089.00,0,0.00,39,102560.00,97,22908.00,1805,4678.00,2505,1000.00,32800,400.00,,
103000050,2014-06-10,3,11,28,32,33,35,30,,2,4,4,2,1,1,1,3,0,0,0.00,0,0.00,35,103561.00,103,19550.00,2024,3780.00,2985,1000.00,36092,400.00,,
103000049,2014-06-06,25,29,40,41,47,49,48,,0,6,5,1,0,0,2,1,3,0,0.00,0,0.00,26,148704.00,138,15564.00,1857,4395.00,2812,1000.00,32250,400.00,,
103000048,2014-06-03,16,31,32,33,35,44,46,35,1,5,3,3,0,1,0,4,1,0,0.00,2,2033923.00,27,150660.00,87,25976.00,1785,4811.00,2272,1000.00,31208,400.00,,
103000047,2014-05-30,9,17,21,24,30,35,15,,4,2,4,2,1,1,3,1,0,1,362632865.00,4,1562270.00,97,64423.00,230,15094.00,4085,3229.00,5157,1000.00,66246,400.00,,
103000046,2014-05-27,10,19,23,26,32,39,16,,3,3,3,3,1,1,2,2,0,0,0.00,2,4220238.00,59,84687.00,145,19144.00,2751,3834.00,3776,1000.00,49199,400.00,,
103000045,2014-05-23,11,17,22,27,30,46,15,30,3,3,3,3,0,2,3,0,1,0,0.00,0,0.00,22,156540.00,71,26947.00,1778,4089.00,2440,1000.00,31562,400.00,,
103000044,2014-05-20,6,13,30,33,34,35,38,,2,4,3,3,1,1,1,3,0,0,0.00,1,3268662.00,34,96137.00,75,24212.00,1771,3896.00,2109,1000.00,30509,400.00,,
103000043,2014-05-16,14,31,38,41,42,45,29,31,1,5,3,3,0,1,0,2,3,0,0.00,1,14464219.00,20,182514.00,74,27404.00,1597,4825.00,2003,1000.00,28918,400.00,,
103000042,2014-05-13,15,20,29,31,32,44,23,,2,4,3,3,0,2,1,2,1,0,0.00,0,0.00,30,120920.00,83,24281.00,1561,4906.00,2171,1000.00,29614,400.00,,
103000041,2014-05-09,1,11,13,21,27,37,3,,4,2,6,0,1,2,2,1,0,2,57837022.00,0,0.00,43,83603.00,109,18322.00,1985,3823.00,2903,1000.00,35098,400.00,,
103000040,2014-05-06,10,25,35,39,40,46,31,"25,40",1,5,3,3,1,0,1,3,1,0,0.00,0,0.00,32,112230.00,69,28915.00,1515,5004.00,1961,1000.00,28260,400.00,,
103000039,2014-05-02,1,7,23,25,37,40,12,,3,3,5,1,2,0,2,2,0,0,0.00,1,3466653.00,32,108332.00,130,14814.00,1826,4007.00,3186,1000.00,33444,400.00,,
103000038,2014-04-29,2,9,27,30,44,46,22,46,2,4,2,4,2,0,2,0,2,0,0.00,4,916321.00,36,101813.00,83,24533.00,1538,5031.00,2301,1000.00,29427,400.00,,
103000037,2014-04-25,4,24,34,35,38,46,30,,2,4,1,5,1,0,1,3,1,0,0.00,1,3631170.00,33,110035.00,80,25216.00,1696,4519.00,2151,1000.00,32113,400.00,,
103000036,2014-04-22,11,12,15,18,20,37,42,15,5,1,3,3,0,5,0,1,0,1,100000000.00,1,10846211.00,36,95954.00,89,21562.00,2064,3533.00,2263,1000.00,36232,400.00,,
103000035,2014-04-18,8,9,15,40,44,48,24,"8,44",3,3,2,4,2,1,0,1,2,0,0.00,0,0.00,29,131347.00,75,28215.00,1636,4915.00,2286,1000.00,30493,400.00,,
103000034,2014-04-15,5,8,24,26,35,44,41,,3,3,2,4,2,0,2,1,1,2,50000000.00,0,0.00,42,85304.00,66,30158.00,2185,3461.00,2461,1000.00,37280,400.00,,
103000033,2014-04-11,1,3,4,9,12,17,15,"1,17",6,0,4,2,4,2,0,0,0,1,100000000.00,3,1147269.00,85,40491.00,153,12497.00,3069,2367.00,3468,1000.00,45291,400.00,,
103000032,2014-04-08,1,14,17,27,28,45,11,,3,3,4,2,1,2,2,0,1,0,0.00,3,1200176.00,45,80011.00,133,15039.00,2121,3583.00,3355,1000.00,37311,400.00,,
103000031,2014-04-04,8,24,35,37,41,47,23,47,2,4,4,2,1,0,1,2,2,0,0.00,3,3934924.00,32,111169.00,108,18299.00,1769,4245.00,2649,1000.00,30845,400.00,,
103000030,2014-04-01,18,22,29,30,46,47,6,"18,47",2,4,2,4,0,1,3,0,2,1,157172974.00,0,0.00,29,144915.00,87,26836.00,1684,5268.00,2524,1000.00,31476,400.00,,
103000029,2014-03-28,9,18,23,35,36,47,41,"23,47",3,3,4,2,1,1,1,2,1,0,0.00,0,0.00,46,87930.00,92,24425.00,2046,4173.00,2377,1000.00,35734,400.00,,
103000028,2014-03-25,19,23,25,30,42,47,16,47,2,4,4,2,0,1,3,0,2,0,0.00,3,2669376.00,30,133111.00,89,24927.00,1814,4647.00,2328,1000.00,33018,400.00,,
103000027,2014-03-21,8,18,26,31,46,47,20,26,2,4,2,4,1,1,1,1,2,0,0.00,0,0.00,26,154415.00,68,32800.00,1691,5012.00,2355,1000.00,32449,400.00,,
103000026,2014-03-18,12,26,28,35,39,40,16,40,1,5,2,4,0,1,2,3,0,0,0.00,1,3935743.00,38,103572.00,107,20434.00,2072,4010.00,2749,1000.00,39048,400.00,,
103000025,2014-03-14,2,8,27,40,41,47,28,40,2,4,3,3,2,0,1,1,2,0,0.00,1,4197679.00,35,119933.00,91,25626.00,1711,5179.00,2638,1000.00,33575,400.00,,
103000024,2014-03-11,13,15,16,20,40,43,14,,4,2,3,3,0,4,0,1,1,1,100000000.00,3,1475440.00,35,126466.00,96,25615.00,1742,5364.00,2561,1000.00,33795,400.00,,
103000023,2014-03-07,6,18,26,30,37,38,16,"26,37",2,4,1,5,1,1,2,2,0,1,100000000.00,2,2042587.00,48,85107.00,106,21410.00,2185,3947.00,2893,1000.00,37892,400.00,,
103000022,2014-03-04,8,26,35,37,40,43,6,,1,5,3,3,1,0,1,3,1,1,100000000.00,3,2799852.00,43,99000.00,75,31533.00,2085,4310.00,2643,1000.00,37239,400.00,,
103000021,2014-02-28,13,17,18,24,28,32,37,13,4,2,2,4,0,3,2,1,0,0,0.00,0,0.00,32,129454.00,129,17840.00,1987,4401.00,2907,1000.00,37426,400.00,,
103000020,2014-02-25,3,5,9,12,13,46,4,12,5,1,4,2,3,2,0,0,1,1,164469923.00,1,20181431.00,58,87079.00,159,17647.00,2860,3728.00,4223,1000.00,51886,400.00,,
103000019,2014-02-21,11,12,23,28,40,48,9,,3,3,2,4,0,2,2,1,1,0,0.00,0,0.00,45,108768.00,138,19704.00,2517,4105.00,4158,1000.00,46508,400.00,,
103000018,2014-02-18,6,19,20,26,32,47,35,"19,20",3,3,2,4,1,2,1,1,1,0,0.00,0,0.00,38,133675.00,100,28220.00,2176,4928.00,3053,1000.00,40946,400.00,,
103000017,2014-02-14,10,19,20,24,33,48,1,,4,2,2,4,1,2,1,1,1,0,0.00,0,0.00,55,93755.00,127,22557.00,2431,4478.00,3783,1000.00,46097,400.00,,
103000016,2014-02-11,6,15,21,22,31,44,41,"21,22",4,2,3,3,1,1,2,1,1,0,0.00,1,14022444.00,37,144317.00,104,28524.00,2414,4669.00,3133,1000.00,45917,400.00,,
103000015,2014-02-07,5,11,12,21,22,28,25,12,5,1,3,3,1,2,3,0,0,1,242618662.00,0,0.00,128,67833.00,315,15313.00,6261,2927.00,7702,1000.00,98098,400.00,,
103000014,2014-02-04,8,12,19,32,42,46,28,,3,3,1,5,1,2,0,1,2,0,0.00,5,2689560.00,121,111138.00,382,19557.00,6916,4104.00,10465,1000.00,125594,400.00,,
103000013,2014-02-03,1,2,16,17,27,30,48,,4,2,3,3,2,2,2,0,0,2,50000000.00,3,3660223.00,109,100740.00,249,24499.00,6033,3842.00,7289,1000.00,106976,400.00,,
103000012,2014-02-02,3,13,14,19,24,45,5,"13,19",5,1,4,2,1,3,1,0,1,1,100000000.00,3,4361507.00,101,129549.00,307,23678.00,6329,4364.00,8977,1000.00,116352,400.00,,
103000011,2014-02-01,6,9,13,19,36,37,27,,4,2,4,2,2,2,0,2,0,2,224819074.00,7,3357845.00,239,98346.00,635,20564.00,12970,3825.00,17491,1000.00,230016,400.00,,
103000010,2014-01-31,17,23,27,38,48,49,19,"48,49",2,4,4,2,0,1,2,1,2,0,0.00,4,6052469.00,213,113661.00,529,25425.00,11575,4415.00,15594,1000.00,210309,400.00,,
103000009,2014-01-30,9,22,44,45,48,49,8,,2,4,3,3,1,0,1,0,4,0,0.00,6,3676106.00,194,113694.00,499,24556.00,10456,4453.00,14626,1000.00,188079,400.00,,
103000008,2014-01-28,1,2,5,7,26,30,24,1,4,2,3,3,4,0,2,0,0,2,80491735.00,2,5234383.00,78,67048.00,179,16231.00,3905,2827.00,4402,1000.00,59732,400.00,,
103000007,2014-01-24,1,4,20,29,41,45,36,,3,3,4,2,2,1,1,0,2,0,0.00,0,0.00,41,127780.00,127,22917.00,2236,4946.00,3275,1000.00,43658,400.00,,
103000006,2014-01-21,12,15,22,38,43,44,9,15,3,3,2,4,0,2,1,1,2,0,0.00,1,9744912.00,57,82688.00,116,22573.00,2254,4414.00,3590,1000.00,42839,400.00,,
103000005,2014-01-17,13,15,20,26,29,36,37,,3,3,3,3,0,3,2,1,0,0,0.00,0,0.00,44,114355.00,122,22912.00,2579,4118.00,3260,1000.00,46174,400.00,,
103000004,2014-01-14,2,11,21,41,45,49,26,,3,3,5,1,1,1,1,0,3,0,0.00,2,2383257.00,30,158883.00,86,30791.00,1996,5041.00,2747,1000.00,37581,400.00,,
103000003,2014-01-10,7,17,19,30,32,37,3,7,3,3,4,2,1,2,1,2,0,1,100000000.00,1,9548037.00,58,85780.00,148,18675.00,2605,4031.00,4097,1000.00,44905,400.00,,
103000002,2014-01-07,1,7,21,25,35,36,39,"21,35",3,3,5,1,2,0,2,2,0,0,0.00,0,0.00,37,123588.00,117,21713.00,2622,3681.00,3305,1000.00,46478,400.00,,
103000001,2014-01-03,11,18,20,21,35,37,8,,4,2,4,2,0,3,1,2,0,0,0.00,2,2607978.00,36,144887.00,128,22638.00,2682,4105.00,3829,1000.00,47380,400.00,,
102000108,2013-12-31,5,27,29,36,40,42,35,,1,5,3,3,1,0,2,2,1,1,233259952.00,1,14116730.00,90,103352.00,234,22083.00,4817,4076.00,6542,1000.00,85189,400.00,,
