RaceDate,HorseName,RestDays
2024-01-28,GALLANT CROWN,18.0
2024-02-07,GALLANT CROWN,10.0
2024-03-03,GALLANT CROWN,25.0
2024-03-27,GALLANT CROWN,24.0
2024-04-10,GALLANT CROWN,14.0
2024-05-01,GALLANT CROWN,21.0
2024-05-15,GALLANT CROWN,14.0
2024-06-05,GALLANT CROWN,21.0
2024-07-01,GALLANT CROWN,26.0
2024-07-10,GALLANT CROWN,9.0
2024-09-08,GALLANT CROWN,60.0
2024-09-25,GALLANT CROWN,17.0
2024-10-06,GALLANT CROWN,11.0
2024-10-27,GALLANT CROWN,21.0
2024-11-06,GALLANT CROWN,10.0
2024-11-17,GALLANT CROWN,11.0
2024-12-29,GALLANT CROWN,42.0
2025-01-08,GALLANT CROWN,10.0
2024-11-03,GALLANT EPOCH,999.0
2024-11-17,GALLANT EPOCH,14.0
2024-12-22,GALLANT EPOCH,35.0
2025-01-05,GALLANT EPOCH,14.0
2023-10-22,GALLANT GOODY,999.0
2023-11-08,GALLANT GOODY,17.0
2023-12-20,GALLANT GOODY,42.0
2024-01-07,GALLANT GOODY,18.0
2024-01-31,GALLANT GOODY,24.0
2024-02-15,GALLANT GOODY,15.0
2024-06-05,GALLANT GOODY,111.0
2024-07-10,GALLANT GOODY,35.0
2024-09-25,GALLANT GOODY,77.0
2024-10-06,GALLANT GOODY,11.0
2024-10-23,GALLANT GOODY,17.0
2022-10-23,GALLANT HERO,999.0
2022-11-27,GALLANT HERO,35.0
2022-12-14,GALLANT HERO,17.0
2022-12-28,GALLANT HERO,14.0
2023-01-21,GALLANT HERO,24.0
2023-02-15,GALLANT HERO,25.0
2023-03-26,GALLANT HERO,39.0
2023-04-19,GALLANT HERO,24.0
2023-05-10,GALLANT HERO,21.0
2023-05-31,GALLANT HERO,21.0
2023-10-25,GALLANT HERO,147.0
2023-11-08,GALLANT HERO,14.0
2023-11-29,GALLANT HERO,21.0
2023-12-20,GALLANT HERO,21.0
2024-01-10,GALLANT HERO,21.0
2024-02-04,GALLANT HERO,25.0
2024-02-18,GALLANT HERO,14.0
2024-03-13,GALLANT HERO,24.0
2024-05-15,GALLANT HERO,63.0
2024-05-29,GALLANT HERO,14.0
2024-06-23,GALLANT HERO,25.0
2024-10-13,GALLANT HERO,112.0
2023-05-07,GALLANT VALOUR,999.0
2023-05-28,GALLANT VALOUR,21.0
2023-06-18,GALLANT VALOUR,21.0
2023-07-09,GALLANT VALOUR,21.0
2023-10-29,GALLANT VALOUR,112.0
2023-11-29,GALLANT VALOUR,31.0
2023-12-20,GALLANT VALOUR,21.0
2024-01-10,GALLANT VALOUR,21.0
2024-01-31,GALLANT VALOUR,21.0
2024-02-21,GALLANT VALOUR,21.0
2024-03-20,GALLANT VALOUR,28.0
2024-04-10,GALLANT VALOUR,21.0
2024-07-04,GALLANT VALOUR,85.0
2024-10-09,GALLANT VALOUR,97.0
2024-11-06,GALLANT VALOUR,28.0
2024-11-27,GALLANT VALOUR,21.0
2024-12-26,GALLANT VALOUR,29.0
2022-09-11,GALLANT WAKING,999.0
2022-09-28,GALLANT WAKING,17.0
2022-10-19,GALLANT WAKING,21.0
2022-11-16,GALLANT WAKING,28.0
2023-01-08,GALLANT WAKING,53.0
2023-02-15,GALLANT WAKING,38.0
2023-03-01,GALLANT WAKING,14.0
2023-03-19,GALLANT WAKING,18.0
2023-10-11,GALLANT WAKING,206.0
2023-11-01,GALLANT WAKING,21.0
2023-12-13,GALLANT WAKING,42.0
2024-01-04,GALLANT WAKING,22.0
2024-01-31,GALLANT WAKING,27.0
2024-03-06,GALLANT WAKING,35.0
2024-03-27,GALLANT WAKING,21.0
2024-04-24,GALLANT WAKING,28.0
2024-05-15,GALLANT WAKING,21.0
2024-06-05,GALLANT WAKING,21.0
2024-06-26,GALLANT WAKING,21.0
2024-10-30,GALLANT WAKING,126.0
2023-01-11,GALVANIC,999.0
2023-02-05,GALVANIC,25.0
2023-03-05,GALVANIC,28.0
2023-03-26,GALVANIC,21.0
2023-04-23,GALVANIC,28.0
2023-06-14,GALVANIC,52.0
2023-09-20,GALVANIC,98.0
2023-11-15,GALVANIC,56.0
2024-01-01,GALVANIC,47.0
2024-01-21,GALVANIC,20.0
2024-02-07,GALVANIC,17.0
2024-02-21,GALVANIC,14.0
2024-03-20,GALVANIC,28.0
2024-04-03,GALVANIC,14.0
2024-04-20,GALVANIC,17.0
2024-06-05,GALVANIC,46.0
2024-07-06,GALVANIC,31.0
2024-09-11,GALVANIC,67.0
2024-09-28,GALVANIC,17.0
2024-10-13,GALVANIC,15.0
2024-10-23,GALVANIC,10.0
2024-11-06,GALVANIC,14.0
2024-12-29,GALVANIC,53.0
2023-11-01,GAMEPLAYER ELITE,999.0
2023-11-15,GAMEPLAYER ELITE,14.0
2023-12-06,GAMEPLAYER ELITE,21.0
2024-11-24,GAMEPLAYER ELITE,354.0
2024-12-18,GAMEPLAYER ELITE,24.0
2025-01-05,GAMEPLAYER ELITE,18.0
2024-03-10,GAMEPLAYER WARRIOR,999.0
2024-03-31,GAMEPLAYER WARRIOR,21.0
2024-04-24,GAMEPLAYER WARRIOR,24.0
2024-06-23,GAMEPLAYER WARRIOR,60.0
2024-09-22,GAMEPLAYER WARRIOR,91.0
2024-09-28,GAMEPLAYER WARRIOR,6.0
2022-10-05,GANG OF BROTHERS,999.0
2022-10-30,GANG OF BROTHERS,25.0
2022-11-23,GANG OF BROTHERS,24.0
2022-12-18,GANG OF BROTHERS,25.0
2023-01-04,GANG OF BROTHERS,17.0
2023-01-21,GANG OF BROTHERS,17.0
2023-02-22,GANG OF BROTHERS,32.0
2023-03-15,GANG OF BROTHERS,21.0
2023-04-06,GANG OF BROTHERS,22.0
2023-04-26,GANG OF BROTHERS,20.0
2023-05-24,GANG OF BROTHERS,28.0
2023-06-07,GANG OF BROTHERS,14.0
2023-07-09,GANG OF BROTHERS,32.0
2023-10-22,GANGNAM STAR,999.0
2023-11-26,GANGNAM STAR,35.0
2023-12-23,GANGNAM STAR,27.0
2024-01-01,GANGNAM STAR,9.0
2024-01-21,GANGNAM STAR,20.0
2024-02-04,GANGNAM STAR,14.0
2024-03-03,GANGNAM STAR,28.0
2024-04-14,GANGNAM STAR,42.0
2024-04-28,GANGNAM STAR,14.0
2024-05-26,GANGNAM STAR,28.0
2024-06-08,GANGNAM STAR,13.0
2024-07-01,GANGNAM STAR,23.0
2024-09-08,GANGNAM STAR,69.0
2024-09-28,GANGNAM STAR,20.0
2024-10-13,GANGNAM STAR,15.0
2024-11-06,GANGNAM STAR,24.0
2024-12-01,GANGNAM STAR,25.0
2024-12-29,GANGNAM STAR,28.0
2022-10-05,GEM OF SOUTH CHINA,999.0
2022-12-07,GEM OF SOUTH CHINA,63.0
2023-01-01,GEM OF SOUTH CHINA,25.0
2023-03-05,GEM OF SOUTH CHINA,63.0
2022-12-11,GENDARME,999.0
2022-11-12,GENERAL ACE,999.0
2022-12-04,GENERAL ACE,22.0
2023-01-01,GENERAL ACE,28.0
2023-01-21,GENERAL ACE,20.0
2023-02-08,GENERAL ACE,18.0
2023-02-22,GENERAL ACE,14.0
2023-03-15,GENERAL ACE,21.0
2023-04-19,GENERAL ACE,35.0
2023-12-29,GENERAL ACE,254.0
2024-01-07,GENERAL ACE,9.0
2024-02-04,GENERAL ACE,28.0
2024-02-15,GENERAL ACE,11.0
2024-03-06,GENERAL ACE,20.0
2024-03-20,GENERAL ACE,14.0
2024-04-14,GENERAL ACE,25.0
2024-05-08,GENERAL ACE,24.0
2024-05-29,GENERAL ACE,21.0
2024-06-08,GENERAL ACE,10.0
2024-07-01,GENERAL ACE,23.0
2025-01-01,GENERAL SMART,999.0
2025-01-12,GENERAL SMART,11.0
2022-09-11,GENERAL TRUMP,999.0
2022-11-06,GENERAL TRUMP,56.0
2022-09-25,GENERAL WINNER,999.0
2022-10-16,GENERAL WINNER,21.0
2022-11-27,GENERAL WINNER,42.0
2023-02-05,GENERAL WINNER,70.0
2023-02-19,GENERAL WINNER,14.0
2023-03-05,GENERAL WINNER,14.0
2023-03-26,GENERAL WINNER,21.0
2023-04-15,GENERAL WINNER,20.0
2023-05-21,GENERAL WINNER,36.0
2023-06-25,GENERAL WINNER,35.0
2023-07-09,GENERAL WINNER,14.0
2023-10-25,GENERAL WINNER,108.0
2023-11-26,GENERAL WINNER,32.0
2023-12-03,GENERAL WINNER,7.0
2024-01-28,GENERAL WINNER,56.0
2024-02-18,GENERAL WINNER,21.0
2024-04-07,GENERAL WINNER,49.0
2024-05-11,GENERAL WINNER,34.0
2024-06-02,GENERAL WINNER,22.0
2024-06-15,GENERAL WINNER,13.0
2024-07-06,GENERAL WINNER,21.0
2022-10-16,GENEROUS FRIEND,999.0
2022-11-09,GENEROUS FRIEND,24.0
2023-01-15,GENEROUS FRIEND,67.0
2023-04-02,GENEROUS FRIEND,77.0
2023-04-26,GENEROUS FRIEND,24.0
2023-07-06,GENEROUS FRIEND,71.0
2023-10-29,GENEROUS FRIEND,115.0
2023-11-11,GENEROUS FRIEND,13.0
2024-01-21,GENEVA,999.0
2024-02-25,GENEVA,35.0
2024-04-28,GENEVA,63.0
2024-09-08,GENEVA,133.0
2024-10-01,GENEVA,23.0
2024-11-03,GENEVA,33.0
2024-12-01,GENEVA,28.0
2022-12-11,GEOGLYPH,999.0
2023-04-30,GERALDINA,999.0
2023-12-10,GERALDINA,224.0
2024-07-04,GET SET WIN,999.0
2024-09-22,GET SET WIN,80.0
2023-04-26,GET THE MONIES,999.0
2023-05-31,GET THE MONIES,35.0
2023-06-28,GET THE MONIES,28.0
2023-10-22,GET THE MONIES,116.0
2023-11-22,GET THE MONIES,31.0
2023-12-13,GET THE MONIES,21.0
2023-12-29,GET THE MONIES,16.0
2024-01-31,GET THE MONIES,33.0
2024-02-12,GET THE MONIES,12.0
2024-02-25,GET THE MONIES,13.0
2024-03-03,GET THE MONIES,7.0
2024-03-16,GIANT LEAP,999.0
2024-04-07,GIANT LEAP,22.0
2024-05-11,GIANT LEAP,34.0
2024-06-08,GIANT LEAP,28.0
2024-07-01,GIANT LEAP,23.0
2024-07-10,GIANT LEAP,9.0
2024-10-20,GIANT LEAP,102.0
2024-11-06,GIANT LEAP,17.0
2024-12-04,GIANT LEAP,28.0
2024-12-29,GIANT LEAP,25.0
2025-01-12,GIANT LEAP,14.0
2024-12-08,GIAVELLOTTO,999.0
2023-11-22,GIDDY UP,999.0
2023-12-20,GIDDY UP,28.0
2024-02-12,GIDDY UP,54.0
2024-03-10,GIDDY UP,27.0
2024-04-17,GIDDY UP,38.0
2024-05-08,GIDDY UP,21.0
2024-05-22,GIDDY UP,14.0
2024-07-06,GIDDY UP,45.0
2024-07-14,GIDDY UP,8.0
2024-10-20,GIDDY UP,98.0
2024-11-17,GIDDY UP,28.0
2022-09-21,GIFT OF LIFELINE,999.0
2022-10-19,GIFT OF LIFELINE,28.0
2022-11-27,GIFT OF LIFELINE,39.0
2023-01-11,GIFT OF LIFELINE,45.0
2023-02-15,GIFT OF LIFELINE,35.0
2023-03-15,GIFT OF LIFELINE,28.0
2024-02-18,GIMME FIVE,999.0
2024-03-10,GIMME FIVE,21.0
2024-03-31,GIMME FIVE,21.0
2024-04-20,GIMME FIVE,20.0
2024-05-15,GIMME FIVE,25.0
2024-06-05,GIMME FIVE,21.0
2024-06-26,GIMME FIVE,21.0
2024-07-10,GIMME FIVE,14.0
2024-10-09,GIMME FIVE,91.0
2024-10-27,GIMME FIVE,18.0
2024-11-27,GIMME FIVE,31.0
2024-12-26,GIMME FIVE,29.0
2022-09-18,GIVE WAY PLEASE,999.0
2022-11-09,GIVE WAY PLEASE,52.0
2022-11-27,GIVE WAY PLEASE,18.0
2022-12-18,GIVE WAY PLEASE,21.0
2022-12-28,GIVE WAY PLEASE,10.0
2023-02-19,GIVE WAY PLEASE,53.0
2023-03-26,GIVE WAY PLEASE,35.0
2023-04-15,GIVE WAY PLEASE,20.0
2023-06-10,GIVE WAY PLEASE,56.0
2023-07-01,GIVE WAY PLEASE,21.0
2022-10-01,GLENEALY GENERALS,999.0
2022-10-23,GLENEALY GENERALS,22.0
2022-11-06,GLENEALY GENERALS,14.0
2022-12-11,GLENEALY GENERALS,35.0
2023-01-21,GLENEALY GENERALS,41.0
2023-02-19,GLENEALY GENERALS,29.0
2023-03-11,GLENEALY GENERALS,20.0
2022-11-09,GLOBAL HARMONY,999.0
2022-12-04,GLOBAL HARMONY,25.0
2023-01-01,GLOBAL HARMONY,28.0
2023-01-24,GLOBAL HARMONY,23.0
2023-07-01,GLOBAL HARMONY,158.0
2023-11-26,GLOBAL HARMONY,148.0
2023-12-10,GLOBAL HARMONY,14.0
2024-01-01,GLOBAL HARMONY,22.0
2024-01-21,GLOBAL HARMONY,20.0
2024-02-18,GLOBAL HARMONY,28.0
2022-09-11,GLORIFIED FIRE,999.0
2022-10-12,GLORIFIED FIRE,31.0
2022-11-16,GLORIFIED FIRE,35.0
2022-12-21,GLORIFIED FIRE,35.0
2023-01-11,GLORIOUS DRAGON,999.0
2023-02-05,GLORIOUS DRAGON,25.0
2023-02-26,GLORIOUS DRAGON,21.0
2023-11-19,GLORIOUS DRAGON,266.0
2024-01-13,GLORIOUS EXPERT,999.0
2024-02-15,GLORIOUS EXPERT,33.0
2024-03-06,GLORIOUS EXPERT,20.0
2024-04-14,GLORIOUS EXPERT,39.0
2024-05-05,GLORIOUS EXPERT,21.0
2024-06-08,GLORIOUS EXPERT,34.0
2024-09-08,GLORIOUS EXPERT,92.0
2024-09-28,GLORIOUS EXPERT,20.0
2024-02-07,GLORIOUS JOURNEY,999.0
2024-02-21,GLORIOUS JOURNEY,14.0
2024-03-20,GLORIOUS JOURNEY,28.0
2024-04-10,GLORIOUS JOURNEY,21.0
2024-05-01,GLORIOUS JOURNEY,21.0
2024-05-22,GLORIOUS JOURNEY,21.0
2024-06-12,GLORIOUS JOURNEY,21.0
2024-07-04,GLORIOUS JOURNEY,22.0
2024-09-11,GLORIOUS JOURNEY,69.0
2024-09-25,GLORIOUS JOURNEY,14.0
2024-12-11,GLORIOUS JOURNEY,77.0
2024-12-26,GLORIOUS JOURNEY,15.0
2022-10-05,GLORIOUS LOVER,999.0
2022-11-12,GLORIOUS LOVER,38.0
2022-12-21,GLORIOUS LOVER,39.0
2023-01-18,GLORIOUS LOVER,28.0
2023-03-22,GLORIOUS LOVER,63.0
2023-04-12,GLORIOUS LOVER,21.0
2023-04-26,GLORIOUS LOVER,14.0
2023-05-10,GLORIOUS LOVER,14.0
2022-10-01,GLORIOUS STARLIGHT,999.0
2022-10-26,GLORIOUS STARLIGHT,25.0
2022-12-21,GLORIOUS STARLIGHT,56.0
2023-01-11,GLORIOUS STARLIGHT,21.0
2024-11-24,GLORIOUS SUCCESS,999.0
2024-12-22,GLORIOUS SUCCESS,28.0
2025-01-12,GLORIOUS SUCCESS,21.0
2023-12-17,GLORY B,999.0
2023-12-29,GLORY B,12.0
2024-01-21,GLORY B,23.0
2024-03-27,GLORY B,66.0
2024-06-26,GLORY B,91.0
2024-09-11,GLORY B,77.0
2024-10-09,GLORY B,28.0
2024-10-30,GLORY B,21.0
2024-11-27,GLORY B,28.0
2024-12-26,GLORY B,29.0
2022-09-11,GLORY BO BO,999.0
2022-09-21,GLORY BO BO,10.0
2022-10-01,GLORY BO BO,10.0
2022-10-16,GLORY BO BO,15.0
2022-11-12,GLORY BO BO,27.0
2022-12-24,GLORY BO BO,42.0
2023-01-04,GLORY BO BO,11.0
2023-03-22,GLORY BO BO,77.0
2023-04-19,GLORY BO BO,28.0
2023-05-10,GLORY BO BO,21.0
2024-01-13,GLORY CLOUD,999.0
2024-02-21,GLORY CLOUD,39.0
2024-03-20,GLORY CLOUD,28.0
2024-04-17,GLORY CLOUD,28.0
2024-04-24,GLORY CLOUD,7.0
2024-05-15,GLORY CLOUD,21.0
2024-09-25,GLORY CLOUD,133.0
2024-10-30,GLORY CLOUD,35.0
2024-11-27,GLORY CLOUD,28.0
2024-02-12,GLORY ELITE,999.0
2024-03-10,GLORY ELITE,27.0
2024-03-31,GLORY ELITE,21.0
2024-04-14,GLORY ELITE,14.0
2024-04-28,GLORY ELITE,14.0
2024-05-19,GLORY ELITE,21.0
2024-06-15,GLORY ELITE,27.0
2024-09-08,GLORY ELITE,85.0
2024-10-01,GLORY ELITE,23.0
2024-11-03,GLORY ELITE,33.0
2024-11-20,GLORY ELITE,17.0
2024-12-22,GLORY ELITE,32.0
2025-01-12,GLORY ELITE,21.0
2022-12-11,GLORY VASE,999.0
2022-11-09,GLUCK RACER,999.0
2022-12-11,GLUCK RACER,32.0
2022-12-24,GLUCK RACER,13.0
2023-01-29,GLUCK RACER,36.0
2023-02-12,GLUCK RACER,14.0
2023-03-05,GLUCK RACER,21.0
2023-04-15,GLUCK RACER,41.0
2023-04-30,GLUCK RACER,15.0
2023-05-13,GLUCK RACER,13.0
2023-05-28,GLUCK RACER,15.0
2023-06-07,GLUCK RACER,10.0
2023-06-25,GLUCK RACER,18.0
2023-07-03,GLUCK RACER,8.0
2023-07-09,GLUCK RACER,6.0
2023-10-22,GLUCK RACER,105.0
2023-11-11,GLUCK RACER,20.0
2024-06-08,GLUCK RACER,210.0
2024-06-23,GLUCK RACER,15.0
2024-10-01,GLUCK RACER,100.0
2024-10-20,GLUCK RACER,19.0
2024-11-20,GLUCK RACER,31.0
2025-01-01,GLUCK RACER,42.0
2022-09-21,GO BALLISTIC,999.0
2022-10-26,GO BALLISTIC,35.0
2022-12-07,GO BALLISTIC,42.0
2022-12-28,GO BALLISTIC,21.0
2023-01-11,GO BALLISTIC,14.0
2022-09-14,GO FOR TEA,999.0
2023-03-15,GO GO GO,999.0
2023-04-06,GO GO GO,22.0
2023-05-21,GO GO GO,45.0
2023-06-18,GO GO GO,28.0
2023-07-03,GO GO GO,15.0
2023-09-17,GO GO GO,76.0
2023-10-15,GO GO GO,28.0
2023-11-11,GO GO GO,27.0
2023-11-26,GO GO GO,15.0
2023-12-26,GO GO GO,30.0
2024-01-24,GO GO GO,29.0
2024-02-25,GO GO GO,32.0
2024-03-20,GO GO GO,24.0
2024-04-24,GO GO GO,35.0
2024-05-22,GO GO GO,28.0
2024-06-02,GO GO GO,11.0
2024-06-26,GO GO GO,24.0
2024-07-10,GO GO GO,14.0
2024-09-08,GO GO GO,60.0
2024-09-22,GO GO GO,14.0
2024-10-09,GO GO GO,17.0
2024-10-23,GO GO GO,14.0
2024-11-27,GO GO GO,35.0
2024-12-18,GO GO GO,21.0
2025-01-01,GO GO GO,14.0
2022-09-28,GO GO SIXTEEN,999.0
2022-11-12,GO GO SIXTEEN,45.0
2022-12-24,GO GO SIXTEEN,42.0
2023-01-24,GO GO SIXTEEN,31.0
2023-02-19,GO GO SIXTEEN,26.0
2023-03-11,GO GO SIXTEEN,20.0
2023-04-02,GO GO SIXTEEN,22.0
2023-04-30,GO GO SIXTEEN,28.0
2023-05-21,GO GO SIXTEEN,21.0
2023-06-04,GO GO SIXTEEN,14.0
2023-06-25,GO GO SIXTEEN,21.0
2023-07-09,GO GO SIXTEEN,14.0
2023-09-17,GO GO SIXTEEN,70.0
2023-11-05,GO GO SIXTEEN,49.0
2023-11-26,GO GO SIXTEEN,21.0
2023-12-23,GO GO SIXTEEN,27.0
2024-01-28,GO GO SIXTEEN,36.0
2023-06-18,GO HERO,999.0
2023-07-09,GO HERO,21.0
2023-09-24,GO HERO,77.0
2023-10-15,GO HERO,21.0
2023-11-11,GO HERO,27.0
2023-12-13,GO HERO,32.0
2024-01-21,GO HERO,39.0
2024-02-04,GO HERO,14.0
2024-03-03,GO HERO,28.0
2024-04-07,GO HERO,35.0
2024-05-11,GO HERO,34.0
2024-05-29,GO HERO,18.0
2024-07-01,GO HERO,33.0
2024-09-15,GO HERO,76.0
2024-09-28,GO HERO,13.0
2024-10-23,GO HERO,25.0
2024-12-29,GO HERO,67.0
2022-12-04,GOAL ORIENTED,999.0
2023-01-29,GOAL ORIENTED,56.0
2023-03-05,GOAL ORIENTED,35.0
2023-05-28,GOAL ORIENTED,84.0
2023-06-25,GOAL ORIENTED,28.0
2023-11-15,GOAL STAR,999.0
2022-12-11,GOKO WIN,999.0
2023-01-01,GOKO WIN,21.0
2023-01-24,GOKO WIN,23.0
2023-02-19,GOKO WIN,26.0
2023-03-29,GOKO WIN,38.0
2023-04-15,GOKO WIN,17.0
2023-05-07,GOKO WIN,22.0
2023-06-04,GOKO WIN,28.0
2023-09-24,GOKO WIN,112.0
2023-10-15,GOKO WIN,21.0
2023-11-08,GOKO WIN,24.0
2023-11-29,GOKO WIN,21.0
2024-01-04,GOKO WIN,36.0
2024-01-28,GOKO WIN,24.0
2024-02-21,GOKO WIN,24.0
2024-04-17,GOKO WIN,56.0
2024-06-23,GOKO WIN,67.0
2024-07-14,GOKO WIN,21.0
2024-09-28,GOKO WIN,76.0
2024-10-20,GOKO WIN,22.0
2024-11-06,GOKO WIN,17.0
2024-12-04,GOKO WIN,28.0
2024-12-22,GOKO WIN,18.0
2025-01-12,GOKO WIN,21.0
2022-10-09,GOLD COMET,999.0
2022-10-26,GOLD COMET,17.0
2022-12-04,GOLD COMET,39.0
2023-01-21,GOLD COMET,48.0
2023-03-05,GOLD COMET,43.0
2023-03-29,GOLD COMET,24.0
2023-04-09,GOLD COMET,11.0
2023-05-10,GOLD COMET,31.0
2022-09-14,GOLD GOLD BABY,999.0
2022-10-19,GOLD GOLD BABY,35.0
2022-11-16,GOLD GOLD BABY,28.0
2022-12-07,GOLD GOLD BABY,21.0
2023-01-04,GOLD GOLD BABY,28.0
2023-02-01,GOLD GOLD BABY,28.0
2023-03-08,GOLD GOLD BABY,35.0
2023-04-12,GOLD GOLD BABY,35.0
2023-05-03,GOLD GOLD BABY,21.0
2023-12-26,GOLD GOLD BABY,237.0
2022-11-16,GOLD MARQUIS,999.0
2022-12-07,GOLD MARQUIS,21.0
2024-10-06,GOLD MASTER,999.0
2024-11-09,GOLD MASTER,34.0
2023-01-21,GOLD STERLING,999.0
2023-03-19,GOLD STERLING,57.0
2023-05-17,GOLD STERLING,59.0
2023-07-01,GOLD STERLING,45.0
2023-09-24,GOLD STERLING,85.0
2023-10-15,GOLD STERLING,21.0
2023-11-11,GOLD STERLING,27.0
2023-11-29,GOLD STERLING,18.0
2023-12-17,GOLD STERLING,18.0
2022-12-18,GOLD TACK,999.0
2023-01-15,GOLD TACK,28.0
2023-02-05,GOLD TACK,21.0
2023-02-19,GOLD TACK,14.0
2023-03-11,GOLD TACK,20.0
2023-04-15,GOLD TACK,35.0
2023-05-21,GOLD TACK,36.0
2023-06-18,GOLD TACK,28.0
2023-06-28,GOLD TACK,10.0
2024-01-10,GOLD TACK,196.0
2024-02-04,GOLD TACK,25.0
2024-02-28,GOLD TACK,24.0
2024-03-13,GOLD TACK,14.0
2024-04-17,GOLD TACK,35.0
2024-04-28,GOLD TACK,11.0
2024-05-22,GOLD TACK,24.0
2024-06-12,GOLD TACK,21.0
2024-07-14,GOLD TACK,32.0
2024-11-27,GOLD TACK,136.0
2024-12-22,GOLD TACK,25.0
2025-01-08,GOLD TACK,17.0
2022-10-23,GOLDEN ARTIE,999.0
2022-11-27,GOLDEN ARTIE,35.0
2022-12-24,GOLDEN ARTIE,27.0
2023-01-24,GOLDEN ARTIE,31.0
2023-02-26,GOLDEN ARTIE,33.0
2023-04-02,GOLDEN ARTIE,35.0
2023-06-04,GOLDEN ARTIE,63.0
2023-10-01,GOLDEN ARTIE,119.0
2023-10-29,GOLDEN ARTIE,28.0
2023-11-22,GOLDEN ARTIE,24.0
2023-12-17,GOLDEN ARTIE,25.0
2024-01-13,GOLDEN ARTIE,27.0
2024-01-28,GOLDEN ARTIE,15.0
2024-03-10,GOLDEN ARTIE,42.0
2024-04-14,GOLDEN ARTIE,35.0
2024-05-05,GOLDEN ARTIE,21.0
2024-06-08,GOLDEN ARTIE,34.0
2024-07-14,GOLDEN ARTIE,36.0
2024-11-03,GOLDEN ARTIE,112.0
2024-11-24,GOLDEN ARTIE,21.0
2022-11-12,GOLDEN BULL,999.0
2022-12-04,GOLDEN BULL,22.0
2022-12-24,GOLDEN BULL,20.0
2023-01-08,GOLDEN BULL,15.0
2023-01-21,GOLDEN BULL,13.0
2023-03-19,GOLDEN BULL,57.0
2023-04-15,GOLDEN BULL,27.0
2023-06-04,GOLDEN BULL,50.0
2023-09-10,GOLDEN BULL,98.0
2023-10-01,GOLDEN BULL,21.0
2023-10-29,GOLDEN BULL,28.0
2023-12-03,GOLDEN BULL,35.0
2024-01-01,GOLDEN BULL,29.0
2024-01-21,GOLDEN BULL,20.0
2024-02-12,GOLDEN BULL,22.0
2024-02-28,GOLDEN BULL,16.0
2024-07-01,GOLDEN BULL,124.0
2023-10-18,GOLDEN CHAMPION,999.0
2023-11-11,GOLDEN CHAMPION,24.0
2023-11-26,GOLDEN CHAMPION,15.0
2024-01-01,GOLDEN CHAMPION,36.0
2024-06-05,GOLDEN CHAMPION,156.0
2024-07-10,GOLDEN CHAMPION,35.0
2023-11-11,GOLDEN DARCI,999.0
2023-12-03,GOLDEN DARCI,22.0
2023-12-20,GOLDEN DARCI,17.0
2024-01-31,GOLDEN DARCI,42.0
2024-02-07,GOLDEN DARCI,7.0
2024-03-03,GOLDEN DARCI,25.0
2024-03-31,GOLDEN DARCI,28.0
2024-04-17,GOLDEN DARCI,17.0
2024-04-28,GOLDEN DARCI,11.0
2024-05-19,GOLDEN DARCI,21.0
2024-10-27,GOLDEN DARCI,161.0
2024-11-24,GOLDEN DARCI,28.0
2024-12-04,GOLDEN DARCI,10.0
2024-12-26,GOLDEN DARCI,22.0
2022-09-25,GOLDEN EMPIRE,999.0
2022-11-06,GOLDEN EMPIRE,42.0
2022-11-27,GOLDEN EMPIRE,21.0
2022-12-11,GOLDEN EMPIRE,14.0
2023-01-15,GOLDEN EMPIRE,35.0
2023-02-05,GOLDEN EMPIRE,21.0
2023-02-26,GOLDEN EMPIRE,21.0
2023-06-04,GOLDEN EMPIRE,98.0
2023-07-01,GOLDEN EMPIRE,27.0
2023-11-26,GOLDEN EMPIRE,148.0
2023-12-06,GOLDEN EMPIRE,10.0
2023-12-29,GOLDEN EMPIRE,23.0
2024-01-21,GOLDEN EMPIRE,23.0
2024-02-15,GOLDEN EMPIRE,25.0
2024-03-06,GOLDEN EMPIRE,20.0
2024-03-20,GOLDEN EMPIRE,14.0
2024-04-07,GOLDEN EMPIRE,18.0
2024-05-11,GOLDEN EMPIRE,34.0
2024-06-12,GOLDEN EMPIRE,32.0
2024-07-04,GOLDEN EMPIRE,22.0
2024-09-11,GOLDEN EMPIRE,69.0
2024-09-22,GOLDEN EMPIRE,11.0
2024-10-09,GOLDEN EMPIRE,17.0
2024-11-20,GOLDEN EMPIRE,42.0
2024-12-26,GOLDEN EMPIRE,36.0
2025-01-08,GOLDEN EMPIRE,13.0
2022-11-20,GOLDEN EXPRESS,999.0
2022-12-11,GOLDEN EXPRESS,21.0
2023-01-15,GOLDEN EXPRESS,35.0
2023-02-05,GOLDEN EXPRESS,21.0
2023-03-11,GOLDEN EXPRESS,34.0
2023-04-15,GOLDEN EXPRESS,35.0
2023-05-07,GOLDEN EXPRESS,22.0
2023-06-25,GOLDEN EXPRESS,49.0
2022-10-09,GOLDEN FAIRY,999.0
2022-10-26,GOLDEN FAIRY,17.0
2022-12-04,GOLDEN FAIRY,39.0
2023-01-29,GOLDEN FAIRY,56.0
2023-03-15,GOLDEN FAIRY,45.0
2023-04-19,GOLDEN FAIRY,35.0
2023-05-13,GOLDEN FAIRY,24.0
2023-06-07,GOLDEN FAIRY,25.0
2023-11-01,GOLDEN FAIRY,147.0
2023-11-29,GOLDEN FAIRY,28.0
